bins=3272	0.071807301     0.000080381     0.000194682     0.000000994     0.000000563     0.000000940     
bins=3282	0.388564378     0.000417791     0.001032635     0.000001552     0.000000614     0.000002444     
bins=3292	0.299310626     0.000322084     0.000795471     0.000001690     0.000000608     0.000001941     
bins=3302	0.170396927     0.000182656     0.000453263     0.000000888     0.000000566     0.000001277     
bins=3312	0.416494328     0.000447334     0.001106390     0.000001482     0.000000617     0.000002587     
bins=3322	0.324489036     0.000349006     0.000862441     0.000001566     0.000000592     0.000002080     
bins=3332	0.202836554     0.000218082     0.000539621     0.000001515     0.000000562     0.000001427     
bins=3342	0.429233598     0.000463495     0.001141853     0.000002226     0.000000791     0.000002636     
bins=3352	0.339917559     0.000365726     0.000903222     0.000001760     0.000000749     0.000002149     
bins=3362	0.211984104     0.000228466     0.000563925     0.000000878     0.000000617     0.000001468     
bins=3372	0.432147266     0.000466854     0.001146924     0.000001531     0.000000723     0.000002659     
bins=3382	0.339849614     0.000365352     0.000903008     0.000001249     0.000000613     0.000002148     
bins=3392	0.209137315     0.000225974     0.000556167     0.000001049     0.000000573     0.000001452     
bins=3402	0.429308022     0.000459156     0.001140061     0.000001843     0.000000630     0.000002652     
bins=3412	0.333009489     0.000357271     0.000884570     0.000002212     0.000000723     0.000002112     
bins=3422	0.180520339     0.000194158     0.000480509     0.000001056     0.000000564     0.000001314     
bins=3432	0.414678234     0.000445592     0.001101660     0.000001572     0.000000613     0.000002570     
bins=3442	0.312190674     0.000335765     0.000829361     0.000001334     0.000000595     0.000001991     
bins=3452	0.126323258     0.000137345     0.000336793     0.000000883     0.000000556     0.000001065     
bins=3462	0.392642536     0.000422071     0.001043163     0.000001458     0.000000605     0.000002443     
bins=3472	0.269731662     0.000289976     0.000717556     0.000001536     0.000000577     0.000001769     
bins=3482	0.458267018     0.000495362     0.001216054     0.000001998     0.000000680     0.000002791     
bins=3492	0.357072695     0.000383868     0.000948807     0.000001362     0.000000614     0.000002247     
bins=3502	0.209152732     0.000225195     0.000556409     0.000001422     0.000000584     0.000001472     
bins=3512	0.424155600     0.000455980     0.001126889     0.000001828     0.000000631     0.000002633     
bins=3522	0.310255756     0.000334404     0.000824364     0.000001481     0.000000607     0.000001981     
bins=3532	0.083119542     0.000091919     0.000223541     0.000002436     0.000000701     0.000000918     
bins=3542	0.376858342     0.000405241     0.001001364     0.000002690     0.000000739     0.000002357     
bins=3552	0.234607818     0.000253210     0.000623595     0.000001343     0.000000574     0.000001589     
bins=3562	0.435040533     0.000468271     0.001155556     0.000001778     0.000000625     0.000002690     
bins=3572	0.310533564     0.000334104     0.000825412     0.000001564     0.000000602     0.000002006     
bins=3582	0.061336009     0.000069280     0.000166253     0.000000796     0.000000572     0.000000873     
bins=3592	0.370139054     0.000397976     0.000983420     0.000001391     0.000000619     0.000002327     
bins=3602	0.207374581     0.000223800     0.000552182     0.000001059     0.000000577     0.000001457     
bins=3612	0.418806131     0.000450412     0.001112872     0.000001551     0.000000623     0.000002597     
bins=3622	0.284232471     0.000306772     0.000755303     0.000001145     0.000000591     0.000001850     
bins=3632	0.460813653     0.000497576     0.001222659     0.000001699     0.000000661     0.000002805     
bins=3642	0.338379088     0.000364231     0.000899104     0.000001482     0.000000621     0.000002149     
bins=3652	0.122371056     0.000134517     0.000326512     0.000001463     0.000000584     0.000001092     
bins=3662	0.381624491     0.000410746     0.001013804     0.000001846     0.000000630     0.000002399     
bins=3672	0.209109373     0.000226145     0.000556216     0.000002036     0.000000617     0.000001455     
bins=3682	0.416655098     0.000448238     0.001106864     0.000002325     0.000000659     0.000002581     
bins=3692	0.266445052     0.000287753     0.000708207     0.000001083     0.000000613     0.000001769     
bins=3702	0.447316969     0.000483801     0.001188216     0.000001702     0.000000680     0.000002756     
bins=3712	0.308777191     0.000332624     0.000820704     0.000001305     0.000000609     0.000001981     
bins=3722	0.472951816     0.000511420     0.001254981     0.000001825     0.000000699     0.000002874     
bins=3732	0.343169490     0.000369506     0.000911743     0.000001353     0.000000621     0.000002178     
bins=3742	0.104837882     0.000118684     0.000279198     0.000000754     0.000000618     0.000001007     
bins=3752	0.372194854     0.000401377     0.000988550     0.000001349     0.000000659     0.000002333     
bins=3762	0.165834350     0.000180268     0.000441512     0.000001147     0.000000604     0.000001262     
bins=3772	0.392834425     0.000422719     0.001043589     0.000001596     0.000000647     0.000002454     
bins=3782	0.204642404     0.000221444     0.000544716     0.000001437     0.000000593     0.000001447     
bins=3792	0.409865300     0.000440832     0.001089069     0.000001814     0.000000635     0.000002549     
bins=3802	0.233264006     0.000252185     0.000620561     0.000001020     0.000000633     0.000001595     
bins=3812	0.424061952     0.000456366     0.001126716     0.000001504     0.000000673     0.000002634     
bins=3822	0.254817235     0.000274721     0.000677873     0.000001024     0.000000610     0.000001719     
bins=3832	0.435506724     0.000468456     0.001157192     0.000001504     0.000000651     0.000002704     
bins=3842	0.272317508     0.000294661     0.000723839     0.000001100     0.000000649     0.000001800     
bins=3852	0.445218255     0.000479618     0.001182639     0.000001554     0.000000688     0.000002753     
bins=3862	0.277710373     0.000299811     0.000738465     0.000002715     0.000000732     0.000001825     
bins=3872	0.447813430     0.000482008     0.001189755     0.000002925     0.000000766     0.000002768     
bins=3882	0.281700353     0.000304087     0.000749145     0.000001424     0.000000614     0.000001853     
bins=3892	0.449587383     0.000483945     0.001194549     0.000001793     0.000000654     0.000002783     
bins=3902	0.281621626     0.000303922     0.000748376     0.000001258     0.000000626     0.000001846     
bins=3912	0.448839338     0.000483047     0.001192157     0.000001664     0.000000665     0.000002774     
bins=3922	0.276832696     0.000298414     0.000736007     0.000001211     0.000000647     0.000001833     
bins=3932	0.445160282     0.000478848     0.001182607     0.000001627     0.000000685     0.000002756     
bins=3942	0.272332428     0.000294021     0.000723704     0.000001600     0.000000617     0.000001822     
bins=3952	0.441687074     0.000475385     0.001173243     0.000001932     0.000000657     0.000002747     
bins=3962	0.252614514     0.000273417     0.000671709     0.000002464     0.000000805     0.000001708     
bins=3972	0.429131056     0.000462143     0.001140085     0.000002689     0.000000835     0.000002670     
bins=3982	0.231597991     0.000250919     0.000615897     0.000001549     0.000000624     0.000001599     
bins=3992	0.416412584     0.000448333     0.001106254     0.000001887     0.000000662     0.000002597     
bins=4002	0.202042531     0.000219315     0.000537565     0.000000988     0.000000624     0.000001458     
bins=4012	0.400022110     0.000430674     0.001062759     0.000001462     0.000000663     0.000002510     
bins=4022	0.161517327     0.000175930     0.000430329     0.000001262     0.000000634     0.000001281     
bins=4032	0.380433177     0.000409569     0.001010719     0.000001659     0.000000671     0.000002399     
bins=4042	0.093158937     0.000103594     0.000249116     0.000001039     0.000000624     0.000000999     
bins=4052	0.356058390     0.000383324     0.000946077     0.000001494     0.000000662     0.000002261     
bins=4062	0.494262240     0.000534033     0.001311769     0.000001950     0.000000744     0.000003017     
bins=4072	0.327436854     0.000352889     0.000870177     0.000001365     0.000000634     0.000002112     
bins=4082	0.473502355     0.000508981     0.001257299     0.000002257     0.000000733     0.000002932     
bins=4092	0.288766612     0.000311489     0.000767538     0.000002228     0.000000679     0.000001911     
bins=4102	0.447060657     0.000481054     0.001187643     0.000002467     0.000000714     0.000002781     
bins=4112	0.239444301     0.000257671     0.000637188     0.000001569     0.000000640     0.000001660     
bins=4122	0.416303229     0.000447231     0.001106261     0.000001894     0.000000677     0.000002610     
bins=4132	0.164198972     0.000178454     0.000438122     0.000001235     0.000000628     0.000001293     
bins=4142	0.377424697     0.000406196     0.001003079     0.000001630     0.000000664     0.000002383     
bins=4152	0.507327562     0.000549330     0.001345849     0.000001928     0.000000749     0.000003083     
bins=4162	0.334125326     0.000360436     0.000888044     0.000001306     0.000000648     0.000002143     
bins=4172	0.475493723     0.000511363     0.001263179     0.000001665     0.000000683     0.000002930     
bins=4182	0.279070209     0.000301433     0.000741904     0.000001603     0.000000636     0.000001854     
bins=4192	0.438028540     0.000471487     0.001163675     0.000001919     0.000000672     0.000002726     
bins=4202	0.200304872     0.000215786     0.000533451     0.000001125     0.000000719     0.000001455     
bins=4212	0.391993576     0.000421306     0.001041644     0.000001541     0.000000751     0.000002464     
bins=4222	0.042800951     0.000057884     0.000117406     0.000002398     0.000000764     0.000000891     
bins=4232	0.339002399     0.000365753     0.000900937     0.000002615     0.000000794     0.000002175     
bins=4242	0.476948960     0.000513553     0.001267041     0.000002814     0.000000822     0.000002948     
bins=4252	0.267136735     0.000288685     0.000710304     0.000001223     0.000000684     0.000001793     
bins=4262	0.428361215     0.000461038     0.001138093     0.000001608     0.000000718     0.000002671     
bins=4272	0.162427724     0.000176756     0.000432414     0.000001403     0.000000631     0.000001286     
bins=4282	0.371612014     0.000400101     0.000987412     0.000001749     0.000000666     0.000002353     
bins=4292	0.499286895     0.000538622     0.001325289     0.000002171     0.000000742     0.000003047     
bins=4302	0.301717678     0.000325406     0.000802105     0.000001403     0.000000642     0.000001978     
bins=4312	0.449242526     0.000483382     0.001193550     0.000001745     0.000000677     0.000002791     
bins=4322	0.199518843     0.000216427     0.000531350     0.000001168     0.000000649     0.000001462     
bins=4332	0.387556217     0.000417291     0.001029851     0.000001566     0.000000683     0.000002443     
bins=4342	0.509983737     0.000550921     0.001353754     0.000002414     0.000000770     0.000003108     
bins=4352	0.312450240     0.000336078     0.000830126     0.000001927     0.000000667     0.000002038     
bins=4362	0.455110019     0.000489139     0.001208842     0.000002184     0.000000701     0.000002826     
bins=4372	0.201533106     0.000218842     0.000535934     0.000001449     0.000000660     0.000001494     
bins=4382	0.386970128     0.000416778     0.001028046     0.000001781     0.000000693     0.000002454     
bins=4392	0.508310186     0.000548608     0.001349384     0.000002270     0.000000769     0.000003105     
bins=4402	0.299921649     0.000323726     0.000797394     0.000001568     0.000000681     0.000001974     
bins=4412	0.445229229     0.000479249     0.001182914     0.000001874     0.000000712     0.000002772     
bins=4422	0.167330482     0.000182074     0.000445656     0.000001765     0.000000661     0.000001337     
bins=4432	0.368682393     0.000396897     0.000979798     0.000002039     0.000000694     0.000002352     
bins=4442	0.493323553     0.000531708     0.001310712     0.000002294     0.000000724     0.000003059     
bins=4452	0.266265827     0.000287629     0.000707983     0.000001557     0.000000677     0.000001822     
bins=4462	0.421903582     0.000454062     0.001120916     0.000001862     0.000000709     0.000002656     
bins=4472	0.055318285     0.000068344     0.000151259     0.000001908     0.000000693     0.000000947     
bins=4482	0.331419254     0.000357588     0.000881050     0.000002162     0.000000724     0.000002153     
bins=4492	0.464910662     0.000500492     0.001235214     0.000002387     0.000000754     0.000002891     
bins=4502	0.198667378     0.000216406     0.000528663     0.000002577     0.000000759     0.000001474     
bins=4512	0.381387603     0.000411157     0.001013475     0.000002768     0.000000787     0.000002419     
bins=4522	0.500974349     0.000541930     0.001330326     0.000002935     0.000000811     0.000003090     
bins=4532	0.268290281     0.000289708     0.000713309     0.000001292     0.000000681     0.000001817     
bins=4542	0.420945961     0.000453018     0.001118312     0.000001642     0.000000713     0.000002640     
bins=4552	0.530989236     0.000573355     0.001408570     0.000002374     0.000000788     0.000003241     
bins=4562	0.315113256     0.000339681     0.000837590     0.000001881     0.000000669     0.000002085     
bins=4572	0.451399943     0.000485648     0.001199205     0.000002134     0.000000701     0.000002828     
bins=4582	0.147636836     0.000164310     0.000393502     0.000001320     0.000000659     0.000001259     
bins=4592	0.354930923     0.000383643     0.000943368     0.000001660     0.000000691     0.000002283     
bins=4602	0.479273115     0.000516517     0.001273364     0.000001939     0.000000721     0.000002975     
bins=4612	0.208123246     0.000226741     0.000553580     0.000001094     0.000000671     0.000001531     
bins=4622	0.383107893     0.000413089     0.001018005     0.000001485     0.000000702     0.000002436     
bins=4632	0.499781469     0.000538163     0.001327598     0.000001790     0.000000731     0.000003092     
bins=4642	0.243550107     0.000263260     0.000648185     0.000001180     0.000000721     0.000001725     
bins=4652	0.402581115     0.000433295     0.001070022     0.000001550     0.000000750     0.000002556     
bins=4662	0.514183967     0.000552418     0.001365264     0.000002036     0.000000800     0.000003154     
bins=4672	0.271557041     0.000294100     0.000722063     0.000001643     0.000000713     0.000001867     
bins=4682	0.419295439     0.000451808     0.001113938     0.000001923     0.000000741     0.000002653     
bins=4692	0.526724914     0.000568427     0.001398343     0.000002656     0.000000825     0.000003228     
bins=4702	0.289075848     0.000312615     0.000768689     0.000002048     0.000000722     0.000001969     
bins=4712	0.430069035     0.000463314     0.001142659     0.000002276     0.000000751     0.000002724     
bins=4722	0.534719387     0.000577811     0.001419256     0.000002682     0.000000813     0.000003283     
bins=4732	0.299623220     0.000324832     0.000796691     0.000001578     0.000000683     0.000001996     
bins=4742	0.436478942     0.000470724     0.001159739     0.000001863     0.000000713     0.000002739     
bins=4752	0.539286710     0.000583093     0.001431330     0.000002666     0.000000839     0.000003294     
bins=4762	0.304159225     0.000328842     0.000808619     0.000002190     0.000000753     0.000002029     
bins=4772	0.438877473     0.000472744     0.001166028     0.000002400     0.000000780     0.000002759     
bins=4782	0.540643917     0.000584241     0.001434943     0.000002873     0.000000842     0.000003307     
bins=4792	0.303051433     0.000327741     0.000805554     0.000001802     0.000000690     0.000002017     
bins=4802	0.437397684     0.000471320     0.001161956     0.000002053     0.000000720     0.000002748     
bins=4812	0.538869298     0.000581905     0.001430131     0.000002335     0.000000785     0.000003301     
bins=4822	0.290980766     0.000315542     0.000773467     0.000001435     0.000000712     0.000001980     
bins=4832	0.428419791     0.000462086     0.001138137     0.000001740     0.000000740     0.000002713     
bins=4842	0.531044984     0.000573568     0.001409902     0.000002171     0.000000790     0.000003266     
bins=4852	0.276020310     0.000299895     0.000733880     0.000002063     0.000000706     0.000001938     
bins=4862	0.417694007     0.000450756     0.001109809     0.000002284     0.000000734     0.000002675     
bins=4872	0.521867541     0.000564662     0.001385575     0.000002498     0.000000767     0.000003250     
bins=4882	0.250954894     0.000272814     0.000667638     0.000001411     0.000000680     0.000001844     
bins=4892	0.400853425     0.000432571     0.001065339     0.000001715     0.000000709     0.000002605     
bins=4902	0.507927185     0.000547216     0.001349455     0.000001972     0.000000736     0.000003193     
bins=4912	0.217753383     0.000238461     0.000579149     0.000002113     0.000000750     0.000001639     
bins=4922	0.380207090     0.000410958     0.001010276     0.000002326     0.000000775     0.000002462     
bins=4932	0.491227670     0.000529556     0.001304948     0.000002518     0.000000801     0.000003076     
bins=4942	0.163391300     0.000179751     0.000435493     0.000001168     0.000000731     0.000001385     
bins=4952	0.351128424     0.000379205     0.000933319     0.000001515     0.000000757     0.000002305     
bins=4962	0.468503947     0.000504673     0.001244775     0.000001797     0.000000784     0.000002946     
bins=4972	0.051432934     0.000066036     0.000140396     0.000003068     0.000000782     0.000001071     
bins=4982	0.314175595     0.000339774     0.000835130     0.000003212     0.000000807     0.000002129     
bins=4992	0.440888050     0.000475059     0.001171283     0.000003352     0.000000831     0.000002805     
bins=5002	0.538215033     0.000582396     0.001429547     0.000004033     0.000000869     0.000003316     
bins=5012	0.264394888     0.000286594     0.000703251     0.000002659     0.000000696     0.000001836     
bins=5022	0.406283446     0.000438088     0.001079707     0.000002827     0.000000724     0.000002585     
bins=5032	0.509754690     0.000548869     0.001354263     0.000002982     0.000000750     0.000003164     
bins=5042	0.198121133     0.000215958     0.000526968     0.000001052     0.000000777     0.000001503     
bins=5052	0.365935967     0.000394761     0.000972385     0.000001423     0.000000802     0.000002361     
bins=5062	0.477694470     0.000514362     0.001268988     0.000001715     0.000000826     0.000002979     
bins=5072	0.048543165     0.000064385     0.000132914     0.000002947     0.000000767     0.000000999     
bins=5082	0.310688756     0.000336233     0.000826017     0.000003093     0.000000793     0.000002079     
bins=5092	0.436266464     0.000470260     0.001159253     0.000003237     0.000000816     0.000002753     
bins=5102	0.532692852     0.000572838     0.001415261     0.000003377     0.000000841     0.000003292     
bins=5112	0.236900467     0.000258318     0.000629707     0.000001423     0.000000771     0.000001693     
bins=5122	0.386590330     0.000417535     0.001027215     0.000001714     0.000000795     0.000002474     
bins=5132	0.492360158     0.000530690     0.001307873     0.000001957     0.000000819     0.000003061     
bins=5142	0.108209419     0.000122278     0.000289241     0.000002560     0.000000781     0.000001162     
bins=5152	0.323391941     0.000349715     0.000859647     0.000002726     0.000000806     0.000002154     
bins=5162	0.443954295     0.000478434     0.001179588     0.000002886     0.000000828     0.000002800     
bins=5172	0.537820225     0.000580924     0.001428578     0.000003070     0.000000850     0.000003334     
bins=5182	0.237360380     0.000257146     0.000631286     0.000001371     0.000000712     0.000001692     
bins=5192	0.385241800     0.000415083     0.001023790     0.000001666     0.000000738     0.000002467     
bins=5202	0.490028964     0.000527347     0.001301856     0.000001914     0.000000765     0.000003049     
bins=5212	0.052541774     0.000066787     0.000143623     0.000001108     0.000000735     0.000001022     
bins=5222	0.307255078     0.000332383     0.000816971     0.000001448     0.000000762     0.000002071     
bins=5232	0.430929435     0.000464403     0.001145166     0.000001730     0.000000786     0.000002728     
bins=5242	0.525971967     0.000566281     0.001397357     0.000001969     0.000000808     0.000003262     
bins=5252	0.196966327     0.000215296     0.000524327     0.000002680     0.000000790     0.000001509     
bins=5262	0.360104492     0.000389000     0.000957071     0.000002837     0.000000814     0.000002347     
bins=5272	0.469265456     0.000505639     0.001246762     0.000002987     0.000000837     0.000002944     
bins=5282	0.557137349     0.000602399     0.001479329     0.000003224     0.000000898     0.000003421     
bins=5292	0.258199335     0.000279252     0.000686931     0.000001400     0.000000723     0.000001806     
bins=5302	0.395990036     0.000426491     0.001052553     0.000001685     0.000000747     0.000002530     
bins=5312	0.496598231     0.000534349     0.001319454     0.000001925     0.000000773     0.000003090     
bins=5322	0.050221424     0.000064740     0.000137286     0.000001135     0.000000715     0.000001005     
bins=5332	0.303770989     0.000328456     0.000807655     0.000001465     0.000000741     0.000002045     
bins=5342	0.426256987     0.000459374     0.001132721     0.000001738     0.000000766     0.000002700     
bins=5352	0.520364488     0.000560152     0.001382452     0.000001971     0.000000788     0.000003228     
bins=5362	0.146706776     0.000161281     0.000391736     0.000001000     0.000000722     0.000001292     
bins=5372	0.332526044     0.000359120     0.000884291     0.000001361     0.000000748     0.000002196     
bins=5382	0.446422525     0.000480815     0.001186446     0.000001649     0.000000771     0.000002807     
bins=5392	0.536361482     0.000577246     0.001425071     0.000001891     0.000000794     0.000003314     
bins=5402	0.194881645     0.000213662     0.000518933     0.000001943     0.000000782     0.000001504     
bins=5412	0.355444374     0.000384506     0.000944888     0.000002149     0.000000805     0.000002320     
bins=5422	0.463008203     0.000499245     0.001230323     0.000002341     0.000000828     0.000002906     
bins=5432	0.549625661     0.000592081     0.001460207     0.000002515     0.000000849     0.000003396     
bins=5442	0.216905563     0.000235643     0.000577331     0.000001436     0.000000729     0.000001601     
bins=5452	0.367076023     0.000395969     0.000975777     0.000001704     0.000000754     0.000002380     
bins=5462	0.471296580     0.000507397     0.001252242     0.000001939     0.000000778     0.000002951     
bins=5472	0.556036553     0.000597991     0.001477983     0.000002210     0.000000799     0.000003415     
bins=5482	0.229510102     0.000247680     0.000611138     0.000001956     0.000000762     0.000001673     
bins=5492	0.373794810     0.000402346     0.000993784     0.000002159     0.000000786     0.000002427     
bins=5502	0.475871642     0.000511672     0.001264571     0.000002346     0.000000809     0.000002985     
bins=5512	0.559347924     0.000603665     0.001485715     0.000002517     0.000000828     0.000003454     
bins=5522	0.229739542     0.000248490     0.000611684     0.000001425     0.000000749     0.000001691     
bins=5532	0.373092842     0.000401918     0.000991960     0.000001691     0.000000772     0.000002433     
bins=5542	0.474662346     0.000510640     0.001261385     0.000001925     0.000000795     0.000002987     
bins=5552	0.557763737     0.000599543     0.001482084     0.000002117     0.000000817     0.000003456     
bins=5562	0.215778635     0.000234372     0.000574630     0.000001459     0.000000785     0.000001608     
bins=5572	0.363825679     0.000392633     0.000967303     0.000001717     0.000000808     0.000002372     
bins=5582	0.466765816     0.000502623     0.001240483     0.000001945     0.000000829     0.000002931     
bins=5592	0.550514034     0.000592448     0.001462643     0.000002148     0.000000849     0.000003403     
bins=5602	0.192524891     0.000210128     0.000512852     0.000001170     0.000000748     0.000001513     
bins=5612	0.349685341     0.000377730     0.000929814     0.000001477     0.000000772     0.000002303     
bins=5622	0.455181821     0.000490428     0.001209691     0.000001736     0.000000794     0.000002869     
bins=5632	0.540184977     0.000581462     0.001435232     0.000001959     0.000000815     0.000003348     
bins=5642	0.144795272     0.000159930     0.000386626     0.000002238     0.000000801     0.000001315     
bins=5652	0.324969553     0.000351332     0.000864139     0.000002412     0.000000823     0.000002174     
bins=5662	0.435827120     0.000469746     0.001158305     0.000002575     0.000000844     0.000002766     
bins=5672	0.523438598     0.000563544     0.001390751     0.000002727     0.000000864     0.000003255     
bins=5682	0.598109578     0.000647260     0.001587076     0.000003083     0.000000925     0.000003657     
bins=5692	0.294441797     0.000319366     0.000782977     0.000001672     0.000000737     0.000002017     
bins=5702	0.412889307     0.000445781     0.001097421     0.000001899     0.000000760     0.000002645     
bins=5712	0.503949929     0.000543107     0.001339021     0.000002102     0.000000783     0.000003148     
bins=5722	0.580656445     0.000626906     0.001542578     0.000002412     0.000000822     0.000003553     
bins=5732	0.245688164     0.000267220     0.000653790     0.000001379     0.000000741     0.000001762     
bins=5742	0.378954352     0.000409446     0.001007403     0.000001643     0.000000765     0.000002462     
bins=5752	0.475983774     0.000513059     0.001264914     0.000001873     0.000000787     0.000002988     
bins=5762	0.556081771     0.000598861     0.001477377     0.000002076     0.000000808     0.000003439     
bins=5772	0.167856020     0.000183770     0.000447723     0.000001736     0.000000754     0.000001420     
bins=5782	0.333015409     0.000359741     0.000885572     0.000001949     0.000000778     0.000002223     
bins=5792	0.439700980     0.000473710     0.001168711     0.000002146     0.000000799     0.000002797     
bins=5802	0.524871704     0.000564963     0.001394626     0.000002322     0.000000821     0.000003271     
bins=5812	0.597797059     0.000645879     0.001586959     0.000002656     0.000000895     0.000003659     
bins=5822	0.273551723     0.000296388     0.000728214     0.000001522     0.000000772     0.000001900     
bins=5832	0.395935010     0.000427129     0.001052831     0.000001763     0.000000794     0.000002555     
bins=5842	0.488280758     0.000525871     0.001297791     0.000001976     0.000000815     0.000003060     
bins=5852	0.565502043     0.000608660     0.001502665     0.000002166     0.000000835     0.000003495     
bins=5862	0.180825457     0.000196406     0.000482706     0.000001375     0.000000765     0.000001465     
bins=5872	0.337854621     0.000364356     0.000898799     0.000001633     0.000000787     0.000002245     
bins=5882	0.441945949     0.000475667     0.001174924     0.000001861     0.000000807     0.000002804     
bins=5892	0.525557849     0.000565302     0.001396708     0.000002061     0.000000829     0.000003271     
bins=5902	0.597354383     0.000644170     0.001586164     0.000002481     0.000000956     0.000003654     
bins=5912	0.260253406     0.000282228     0.000692686     0.000001805     0.000000866     0.000001842     
bins=5922	0.385269473     0.000415913     0.001024331     0.000002006     0.000000886     0.000002502     
bins=5932	0.478394141     0.000515401     0.001271412     0.000002194     0.000000903     0.000003005     
bins=5942	0.555894659     0.000598434     0.001477050     0.000002364     0.000000921     0.000003443     
bins=5952	0.116039293     0.000131203     0.000310721     0.000001232     0.000000807     0.000001268     
bins=5962	0.306129956     0.000331510     0.000814442     0.000001513     0.000000828     0.000002110     
bins=5972	0.416769462     0.000449794     0.001107933     0.000001750     0.000000848     0.000002696     
bins=5982	0.503399172     0.000542343     0.001337739     0.000001961     0.000000867     0.000003169     
bins=5992	0.576938985     0.000621200     0.001532963     0.000002147     0.000000885     0.000003582     
bins=6002	0.189133516     0.000207970     0.000504344     0.000003282     0.000000850     0.000001504     
bins=6012	0.339584159     0.000367685     0.000903248     0.000003394     0.000000870     0.000002256     
bins=6022	0.441133191     0.000476027     0.001172670     0.000003504     0.000000888     0.000002802     
bins=6032	0.523083773     0.000563705     0.001390124     0.000003609     0.000000906     0.000003257     
bins=6042	0.593610517     0.000637154     0.001577572     0.000004123     0.000000966     0.000003631     
bins=6052	0.226854488     0.000247982     0.000604318     0.000002392     0.000000790     0.000001700     
bins=6062	0.361007746     0.000390816     0.000960142     0.000002544     0.000000811     0.000002382     
bins=6072	0.457088780     0.000493250     0.001215108     0.000002690     0.000000830     0.000002902     
bins=6082	0.535980494     0.000577624     0.001424362     0.000002826     0.000000850     0.000003340     
bins=6092	0.604452839     0.000652949     0.001605548     0.000002998     0.000000895     0.000003707     
bins=6102	0.246470542     0.000268823     0.000656679     0.000001357     0.000000762     0.000001789     
bins=6112	0.372761107     0.000403317     0.000991533     0.000001610     0.000000784     0.000002441     
bins=6122	0.465723378     0.000502561     0.001238108     0.000001831     0.000000803     0.000002944     
bins=6132	0.542762678     0.000584953     0.001442434   
